state,survey_type,total_kindergarten_population,percent_surveyed,target,footnotes,year,percent_vaccinated,vaccination
Connecticut,Census,45695,100.0,95.0,*,2011_12,97.4,MMR Vaccination
Connecticut,Census,41604,100.0,95.0,*,2012_13,97.1,MMR Vaccination
Connecticut,Census,40978,100.0,95.0,*,2013_14,96.9,MMR Vaccination
Connecticut,Census,39948,100.0,95.0,*,2014_15,97.0,MMR Vaccination
Connecticut,Census,39533,100.0,95.0,*,2015_16,97.0,MMR Vaccination
Connecticut,Census,46158,100.0,95.0,*,2009_10,98.3,Polio Vaccination
Connecticut,"NA","NA","NA",95.0,"NA",2010_11,"NA",Polio Vaccination
Connecticut,Census,45695,100.0,95.0,*,2011_12,97.7,Polio Vaccination
Connecticut,Census,41604,100.0,95.0,*,2012_13,97.2,Polio Vaccination
Connecticut,Census,40978,100.0,95.0,*,2013_14,98.7,Polio Vaccination
Connecticut,Census,39948,100.0,95.0,*,2014_15,97.0,Polio Vaccination
Connecticut,Census,39533,100.0,95.0,*,2015_16,97.0,Polio Vaccination
Delaware,Random sample,11327,9.2,95.0,NaN,2009_10,"NA",1 dose Varicella Vaccination (unknown disease history)
Delaware,"NA","NA","NA",95.0,"NA",2010_11,"NA",1 dose Varicella Vaccination (unknown disease history)
Delaware,2-stage Cluster Sample,11327,7.4,95.0,≥,2011_12,"NA",1 dose Varicella Vaccination (unknown disease history)
Delaware,2-stage Cluster Sample,11997,7.8,95.0,NaN,2012_13,"NA",1 dose Varicella Vaccination (unknown disease history)
Delaware,Stratified  2-stage cluster sample,11997,12.2,95.0,NaN,2013_14,"NA",1 dose Varicella Vaccination (unknown disease history)
Delaware,Stratified 2-stage cluster sample,11476,7.9,95.0,NaN,2014_15,"NA",1 dose Varicella Vaccination (unknown disease history)
Delaware,Stratified 2-stage cluster sample,11589,9.5,95.0,NaN,2015_16,"NA",1 dose Varicella Vaccination (unknown disease history)
Delaware,Random sample,11327,9.2,95.0,NaN,2009_10,89.0,2 doses Varicella Vaccination (unknown disease history)
Delaware,"NA","NA","NA",95.0,"NA",2010_11,"NA",2 doses Varicella Vaccination (unknown disease history)
Delaware,2-stage Cluster Sample,11327,7.4,95.0,≥,2011_12,96.9,2 doses Varicella Vaccination (unknown disease history)
Delaware,2-stage Cluster Sample,11997,7.8,95.0,≥,2012_13,95.7,2 doses Varicella Vaccination (unknown disease history)
Delaware,Stratified  2-stage cluster sample,11997,12.2,95.0,≥,2013_14,96.4,2 doses Varicella Vaccination (unknown disease history)
Delaware,Stratified 2-stage cluster sample,11476,7.9,95.0,NaN,2014_15,97.7,2 doses Varicella Vaccination (unknown disease history)
Delaware,Stratified 2-stage cluster sample,11589,9.5,95.0,NaN,2015_16,97.6,2 doses Varicella Vaccination (unknown disease history)
Delaware,Random sample,11327,9.2,95.0,NaN,2009_10,89.6,DTP/DTaP/DT Vaccination
Delaware,"NA","NA","NA",95.0,"NA",2010_11,"NA",DTP/DTaP/DT Vaccination
Delaware,2-stage Cluster Sample,11327,7.4,95.0,≥,2011_12,96.9,DTP/DTaP/DT Vaccination
Delaware,2-stage Cluster Sample,11997,7.8,95.0,≥,2012_13,95.7,DTP/DTaP/DT Vaccination
Delaware,Stratified  2-stage cluster sample,11997,12.2,95.0,≥,2013_14,96.4,DTP/DTaP/DT Vaccination
Delaware,Stratified 2-stage cluster sample,11476,7.9,95.0,NaN,2014_15,97.7,DTP/DTaP/DT Vaccination
Delaware,Stratified 2-stage cluster sample,11589,9.5,95.0,NaN,2015_16,98.0,DTP/DTaP/DT Vaccination
Delaware,Random sample,11327,9.2,95.0,NaN,2009_10,88.9,Hepatitis B Vaccination
Delaware,"NA","NA","NA",95.0,"NA",2010_11,"NA",Hepatitis B Vaccination
Delaware,2-stage Cluster Sample,11327,7.4,95.0,≥,2011_12,96.9,Hepatitis B Vaccination
Delaware,2-stage Cluster Sample,11997,7.8,95.0,≥,2012_13,95.7,Hepatitis B Vaccination
Delaware,Stratified  2-stage cluster sample,11997,12.2,95.0,≥,2013_14,96.4,Hepatitis B Vaccination
Delaware,Stratified 2-stage cluster sample,11476,7.9,95.0,NaN,2014_15,97.5,Hepatitis B Vaccination
Delaware,Stratified 2-stage cluster sample,11589,9.5,95.0,NaN,2015_16,99.0,Hepatitis B Vaccination
Delaware,Random sample,11327,9.2,95.0,NaN,2009_10,89.7,MMR Vaccination
Delaware,"NA","NA","NA",95.0,"NA",2010_11,"NA",MMR Vaccination
Delaware,2-stage Cluster Sample,11327,7.4,95.0,≥,2011_12,96.9,MMR Vaccination
Delaware,2-stage Cluster Sample,11997,7.8,95.0,≥,2012_13,95.7,MMR Vaccination
Delaware,Stratified  2-stage cluster sample,11997,12.2,95.0,≥,2013_14,96.4,MMR Vaccination
Delaware,Stratified 2-stage cluster sample,11476,7.9,95.0,NaN,2014_15,97.8,MMR Vaccination
Delaware,Stratified 2-stage cluster sample,11589,9.5,95.0,NaN,2015_16,97.6,MMR Vaccination
Delaware,Random sample,11327,9.2,95.0,NaN,2009_10,89.4,Polio Vaccination
Delaware,"NA","NA","NA",95.0,"NA",2010_11,"NA",Polio Vaccination
Delaware,2-stage Cluster Sample,11327,7.4,95.0,≥,2011_12,96.9,Polio Vaccination
Delaware,2-stage Cluster Sample,11997,7.8,95.0,≥,2012_13,95.7,Polio Vaccination
Delaware,Stratified  2-stage cluster sample,11997,12.2,95.0,≥,2013_14,96.4,Polio Vaccination
Delaware,Stratified 2-stage cluster sample,11476,7.9,95.0,NaN,2014_15,98.2,Polio Vaccination
Delaware,Stratified 2-stage cluster sample,11589,9.5,95.0,NaN,2015_16,98.2,Polio Vaccination
District of Columbia,Census,6092,100.0,95.0,*,2009_10,"NA",1 dose Varicella Vaccination (unknown disease history)
District of Columbia,"NA","NA","NA",95.0,"NA",2010_11,"NA",1 dose Varicella Vaccination (unknown disease history)
District of Columbia,Census,6854,100.0,95.0,*,2011_12,"NA",1 dose Varicella Vaccination (unknown disease history)
District of Columbia,Census,7842,100.0,95.0,*,2012_13,"NA",1 dose Varicella Vaccination (unknown disease history)
District of Columbia,Census,7856,100.0,95.0,*,2013_14,"NA",1 dose Varicella Vaccination (unknown disease history)
District of Columbia,Census,7840,100.0,95.0,*,2014_15,"NA",1 dose Varicella Vaccination (unknown disease history)
District of Columbia,Census,8080,100.0,95.0,*,2015_16,"NA",1 dose Varicella Vaccination (unknown disease history)
District of Columbia,Census,6092,100.0,95.0,*,2009_10,"NA",2 doses Varicella Vaccination (unknown disease history)
District of Columbia,"NA","NA","NA",95.0,"NA",2010_11,"NA",2 doses Varicella Vaccination (unknown disease history)
District of Columbia,Census,6854,100.0,95.0,*,2011_12,"NA",2 doses Varicella Vaccination (unknown disease history)
District of Columbia,Census,7842,100.0,95.0,*,2012_13,"NA",2 doses Varicella Vaccination (unknown disease history)
District of Columbia,Census,7856,100.0,95.0,*,2013_14,"NA",2 doses Varicella Vaccination (unknown disease history)
District of Columbia,Census,7840,100.0,95.0,*,2014_15,89.5,2 doses Varicella Vaccination (unknown disease history)
District of Columbia,Census,8080,100.0,95.0,*,2015_16,88.1,2 doses Varicella Vaccination (unknown disease history)
District of Columbia,Census,6092,100.0,95.0,*,2009_10,"NA",DTP/DTaP/DT Vaccination
District of Columbia,"NA","NA","NA",95.0,"NA",2010_11,"NA",DTP/DTaP/DT Vaccination
District of Columbia,Census,6854,100.0,95.0,*,2011_12,"NA",DTP/DTaP/DT Vaccination
District of Columbia,Census,7842,100.0,95.0,*,2012_13,"NA",DTP/DTaP/DT Vaccination
District of Columbia,Census,7856,100.0,95.0,*,2013_14,"NA",DTP/DTaP/DT Vaccination
District of Columbia,Census,7840,100.0,95.0,*,2014_15,89.8,DTP/DTaP/DT Vaccination
District of Columbia,Census,8080,100.0,95.0,*,2015_16,88.2,DTP/DTaP/DT Vaccination
District of Columbia,Census,6092,100.0,95.0,*,2009_10,"NA",Hepatitis B Vaccination
District of Columbia,"NA","NA","NA",95.0,"NA",2010_11,"NA",Hepatitis B Vaccination
District of Columbia,Census,6854,100.0,95.0,*,2011_12,"NA",Hepatitis B Vaccination
District of Columbia,Census,7842,100.0,95.0,*,2012_13,"NA",Hepatitis B Vaccination
District of Columbia,Census,7856,100.0,95.0,*,2013_14,"NA",Hepatitis B Vaccination
District of Columbia,Census,7840,100.0,95.0,*,2014_15,95.4,Hepatitis B Vaccination
District of Columbia,Census,8080,100.0,95.0,*,2015_16,92.5,Hepatitis B Vaccination
District of Columbia,Census,6092,100.0,95.0,*,2009_10,"NA",MMR Vaccination
District of Columbia,"NA","NA","NA",95.0,"NA",2010_11,"NA",MMR Vaccination
District of Columbia,Census,6854,100.0,95.0,*,2011_12,"NA",MMR Vaccination
District of Columbia,Census,7842,100.0,95.0,*,2012_13,"NA",MMR Vaccination
District of Columbia,Census,7856,100.0,95.0,*,2013_14,"NA",MMR Vaccination
District of Columbia,Census,7840,100.0,95.0,*,2014_15,89.9,MMR Vaccination
District of Columbia,Census,8080,100.0,95.0,*,2015_16,88.5,MMR Vaccination
District of Columbia,Census,6092,100.0,95.0,*,2009_10,"NA",Polio Vaccination
District of Columbia,"NA","NA","NA",95.0,"NA",2010_11,"NA",Polio Vaccination
District of Columbia,Census,6854,100.0,95.0,*,2011_12,"NA",Polio Vaccination
District of Columbia,Census,7842,100.0,95.0,*,2012_13,"NA",Polio Vaccination
District of Columbia,Census,7856,100.0,95.0,*,2013_14,"NA",Polio Vaccination
District of Columbia,Census,7840,100.0,95.0,*,2014_15,92.2,Polio Vaccination
District of Columbia,Census,8080,100.0,95.0,*,2015_16,90.7,Polio Vaccination
Florida,Census,218630,100.0,95.0,* .§,2009_10,"NA",1 dose Varicella Vaccination (unknown disease history)
Florida,"NA","NA","NA",95.0,"NA",2010_11,"NA",1 dose Varicella Vaccination (unknown disease history)
Florida,Census,225532,100.0,95.0,* .§ ,2011_12,"NA",1 dose Varicella Vaccination (unknown disease history)
Florida,Census,234628,100.0,95.0,*. §,2012_13,"NA",1 dose Varicella Vaccination (unknown disease history)
Florida,Census,233797,100.0,95.0,*. §,2013_14,"NA",1 dose Varicella Vaccination (unknown disease history)
Florida,Census,228982,100.0,95.0,*. §,2014_15,"NA",1 dose Varicella Vaccination (unknown disease history)
Florida,Census,224430,100.0,95.0,≥.*.§,2015_16,"NA",1 dose Varicella Vaccination (unknown disease history)
Florida,Census,218630,100.0,95.0,≥. * .§,2009_10,91.3,2 doses Varicella Vaccination (unknown disease history)
Florida,"NA","NA","NA",95.0,"NA",2010_11,"NA",2 doses Varicella Vaccination (unknown disease history)
Florida,Census,225532,100.0,95.0,≥. * .§ ,2011_12,92.6,2 doses Varicella Vaccination (unknown disease history)
Florida,Census,234628,100.0,95.0,≥. *. §,2012_13,92.1,2 doses Varicella Vaccination (unknown disease history)
Florida,Census,233797,100.0,95.0,≥. *. §,2013_14,93.2,2 doses Varicella Vaccination (unknown disease history)
Florida,Census,228982,100.0,95.0,≥. *. §,2014_15,93.3,2 doses Varicella Vaccination (unknown disease history)
Florida,Census,224430,100.0,95.0,≥.*.§,2015_16,93.7,2 doses Varicella Vaccination (unknown disease history)
Florida,Census,218630,100.0,95.0,≥. * .§,2009_10,91.3,DTP/DTaP/DT Vaccination
Florida,"NA","NA","NA",95.0,"NA",2010_11,"NA",DTP/DTaP/DT Vaccination
Florida,Census,225532,100.0,95.0,≥. * .§ ,2011_12,92.6,DTP/DTaP/DT Vaccination
Florida,Census,234628,100.0,95.0,≥. *. §,2012_13,92.1,DTP/DTaP/DT Vaccination
Florida,Census,233797,100.0,95.0,≥. *. §,2013_14,93.2,DTP/DTaP/DT Vaccination
Florida,Census,228982,100.0,95.0,≥. *. §,2014_15,93.3,DTP/DTaP/DT Vaccination
Florida,Census,224430,100.0,95.0,≥.*.§,2015_16,93.7,DTP/DTaP/DT Vaccination
Florida,Census,218630,100.0,95.0,≥. * .§,2009_10,91.3,Hepatitis B Vaccination
Florida,"NA","NA","NA",95.0,"NA",2010_11,"NA",Hepatitis B Vaccination
Florida,Census,225532,100.0,95.0,≥. * .§ ,2011_12,92.6,Hepatitis B Vaccination
Florida,Census,234628,100.0,95.0,≥. *. §,2012_13,92.1,Hepatitis B Vaccination
Florida,Census,233797,100.0,95.0,≥. *. §,2013_14,93.2,Hepatitis B Vaccination
Florida,Census,228982,100.0,95.0,≥. *. §,2014_15,93.3,Hepatitis B Vaccination
Florida,Census,224430,100.0,95.0,≥.*.§,2015_16,93.7,Hepatitis B Vaccination
Florida,Census,218630,100.0,95.0,≥. * .§,2009_10,91.3,MMR Vaccination
Florida,"NA","NA","NA",95.0,"NA",2010_11,"NA",MMR Vaccination
Florida,Census,225532,100.0,95.0,≥. * .§ ,2011_12,92.6,MMR Vaccination
Florida,Census,234628,100.0,95.0,≥. *. §,2012_13,92.1,MMR Vaccination
Florida,Census,233797,100.0,95.0,≥. *. §,2013_14,93.2,MMR Vaccination
Florida,Census,228982,100.0,95.0,≥. *. §,2014_15,93.3,MMR Vaccination
Florida,Census,224430,100.0,95.0,≥.*.§,2015_16,93.7,MMR Vaccination
Florida,Census,218630,100.0,95.0,≥. * .§,2009_10,91.3,Polio Vaccination
Florida,"NA","NA","NA",95.0,"NA",2010_11,"NA",Polio Vaccination
Florida,Census,225532,100.0,95.0,≥. * .§ ,2011_12,92.6,Polio Vaccination
Florida,Census,234628,100.0,95.0,≥. *. §,2012_13,92.1,Polio Vaccination
Florida,Census,233797,100.0,95.0,≥. *. §,2013_14,93.2,Polio Vaccination
Florida,Census,228982,100.0,95.0,≥. *. §,2014_15,93.3,Polio Vaccination
Florida,Census,224430,100.0,95.0,≥.*.§,2015_16,93.7,Polio Vaccination
Georgia,Random sample,141949,1.2,95.0,NaN,2009_10,"NA",1 dose Varicella Vaccination (unknown disease history)
Georgia,"NA","NA","NA",95.0,"NA",2010_11,"NA",1 dose Varicella Vaccination (unknown disease history)
Georgia,2-stage Cluster Sample,143065,1.9,95.0,NaN,2011_12,"NA",1 dose Varicella Vaccination (unknown disease history)
Georgia,2-stage Cluster Sample,142732,2.4,95.0,NaN,2012_13,"NA",1 dose Varicella Vaccination (unknown disease history)
Georgia,Census,143988,100.0,95.0,*,2013_14,"NA",1 dose Varicella Vaccination (unknown disease history)
Georgia,Census,139471,100.0,95.0,*,2014_15,"NA",1 dose Varicella Vaccination (unknown disease history)
Georgia,Census,131403,100.0,95.0,≥.*,2015_16,"NA",1 dose Varicella Vaccination (unknown disease history)
Georgia,Random sample,141949,1.2,95.0,NaN,2009_10,99.6,2 doses Varicella Vaccination (unknown disease history)
Georgia,"NA","NA","NA",95.0,"NA",2010_11,"NA",2 doses Varicella Vaccination (unknown disease history)
Georgia,2-stage Cluster Sample,143065,1.9,95.0,NaN,2011_12,96.6,2 doses Varicella Vaccination (unknown disease history)
Georgia,2-stage Cluster Sample,142732,2.4,95.0,≥,2012_13,95.1,2 doses Varicella Vaccination (unknown disease history)
Georgia,Census,143988,100.0,95.0,≥. *,2013_14,94.0,2 doses Varicella Vaccination (unknown disease history)
Georgia,Census,139471,100.0,95.0,≥. *,2014_15,94.0,2 doses Varicella Vaccination (unknown disease history)
Georgia,Census,131403,100.0,95.0,≥.*,2015_16,94.6,2 doses Varicella Vaccination (unknown disease history)
Georgia,Random sample,141949,1.2,95.0,NaN,2009_10,99.9,DTP/DTaP/DT Vaccination
Georgia,"NA","NA","NA",95.0,"NA",2010_11,"NA",DTP/DTaP/DT Vaccination
Georgia,2-stage Cluster Sample,143065,1.9,95.0,NaN,2011_12,96.7,DTP/DTaP/DT Vaccination
Georgia,2-stage Cluster Sample,142732,2.4,95.0,≥,2012_13,95.1,DTP/DTaP/DT Vaccination
Georgia,Census,143988,100.0,95.0,≥. *,2013_14,94.0,DTP/DTaP/DT Vaccination
Georgia,Census,139471,100.0,95.0,≥. *,2014_15,94.0,DTP/DTaP/DT Vaccination
Georgia,Census,131403,100.0,95.0,≥.*,2015_16,94.6,DTP/DTaP/DT Vaccination
Georgia,Random sample,141949,1.2,95.0,NaN,2009_10,100.0,Hepatitis B Vaccination
Georgia,"NA","NA","NA",95.0,"NA",2010_11,"NA",Hepatitis B Vaccination
Georgia,2-stage Cluster Sample,143065,1.9,95.0,NaN,2011_12,96.7,Hepatitis B Vaccination
Georgia,2-stage Cluster Sample,142732,2.4,95.0,≥,2012_13,95.1,Hepatitis B Vaccination
Georgia,Census,143988,100.0,95.0,≥. *,2013_14,94.0,Hepatitis B Vaccination
Georgia,Census,139471,100.0,95.0,≥. *,2014_15,94.0,Hepatitis B Vaccination
Georgia,Census,131403,100.0,95.0,≥.*,2015_16,94.6,Hepatitis B Vaccination
Georgia,Random sample,141949,1.2,95.0,NaN,2009_10,99.6,MMR Vaccination
Georgia,"NA","NA","NA",95.0,"NA",2010_11,"NA",MMR Vaccination
Georgia,2-stage Cluster Sample,143065,1.9,95.0,NaN,2011_12,96.6,MMR Vaccination
Georgia,2-stage Cluster Sample,142732,2.4,95.0,≥,2012_13,95.1,MMR Vaccination
Georgia,Census,143988,100.0,95.0,≥. *,2013_14,94.0,MMR Vaccination
Georgia,Census,139471,100.0,95.0,≥. *,2014_15,94.0,MMR Vaccination
Georgia,Census,131403,100.0,95.0,≥.*,2015_16,94.6,MMR Vaccination
Georgia,Random sample,141949,1.2,95.0,NaN,2009_10,100.0,Polio Vaccination
Georgia,"NA","NA","NA",95.0,"NA",2010_11,"NA",Polio Vaccination
Georgia,2-stage Cluster Sample,143065,1.9,95.0,NaN,2011_12,96.7,Polio Vaccination
Georgia,2-stage Cluster Sample,142732,2.4,95.0,≥,2012_13,95.1,Polio Vaccination
Georgia,Census,143988,100.0,95.0,≥. *,2013_14,94.0,Polio Vaccination
Georgia,Census,139471,100.0,95.0,≥. *,2014_15,94.0,Polio Vaccination
Georgia,Census,131403,100.0,95.0,≥.*,2015_16,94.6,Polio Vaccination
Hawaii,Random sample,18427,6.4,95.0,NaN,2009_10,"NA",1 dose Varicella Vaccination (unknown disease history)
Hawaii,"NA","NA","NA",95.0,"NA",2010_11,"NA",1 dose Varicella Vaccination (unknown disease history)
Hawaii,2-stage Cluster Sample,19443,7.7,95.0,NaN,2011_12,"NA",1 dose Varicella Vaccination (unknown disease history)
Hawaii,2-stage Cluster Sample,20104,6.7,95.0,NaN,2012_13,"NA",1 dose Varicella Vaccination (unknown disease history)
Hawaii,Stratified  2-stage cluster sample,20056,5.4,95.0,NaN,2013_14,"NA",1 dose Varicella Vaccination (unknown disease history)
Hawaii,Stratified 2-stage cluster sample,20085,5.6,95.0,NaN,2014_15,"NA",1 dose Varicella Vaccination (unknown disease history)
Hawaii,Stratified 2-stage cluster sample,16325,6.7,95.0,NaN,2015_16,95.4,1 dose Varicella Vaccination (unknown disease history)
Hawaii,Random sample,18427,6.4,95.0,NaN,2009_10,NReq,2 doses Varicella Vaccination (unknown disease history)
Hawaii,"NA","NA","NA",95.0,"NA",2010_11,"NA",2 doses Varicella Vaccination (unknown disease history)
Hawaii,2-stage Cluster Sample,19443,7.7,95.0,NaN,2011_12,NReq,2 doses Varicella Vaccination (unknown disease history)
Hawaii,2-stage Cluster Sample,20104,6.7,95.0,NaN,2012_13,NReq,2 doses Varicella Vaccination (unknown disease history)
Hawaii,Stratified  2-stage cluster sample,20056,5.4,95.0,NaN,2013_14,NReq,2 doses Varicella Vaccination (unknown disease history)
Hawaii,Stratified 2-stage cluster sample,20085,5.6,95.0,NaN,2014_15,NReq,2 doses Varicella Vaccination (unknown disease history)
Hawaii,Stratified 2-stage cluster sample,16325,6.7,95.0,NaN,2015_16,NReq,2 doses Varicella Vaccination (unknown disease history)
Hawaii,Random sample,18427,6.4,95.0,NaN,2009_10,"NA",DTP/DTaP/DT Vaccination
Hawaii,"NA","NA","NA",95.0,"NA",2010_11,"NA",DTP/DTaP/DT Vaccination
Hawaii,2-stage Cluster Sample,19443,7.7,95.0,NaN,2011_12,"NA",DTP/DTaP/DT Vaccination
Hawaii,2-stage Cluster Sample,20104,6.7,95.0,NaN,2012_13,"NA",DTP/DTaP/DT Vaccination
Hawaii,Stratified  2-stage cluster sample,20056,5.4,95.0,NaN,2013_14,"NA",DTP/DTaP/DT Vaccination
Hawaii,Stratified 2-stage cluster sample,20085,5.6,95.0,NaN,2014_15,"NA",DTP/DTaP/DT Vaccination
Hawaii,Stratified 2-stage cluster sample,16325,6.7,95.0,NaN,2015_16,93.8,DTP/DTaP/DT Vaccination
Hawaii,Random sample,18427,6.4,95.0,NaN,2009_10,"NA",Hepatitis B Vaccination
Hawaii,"NA","NA","NA",95.0,"NA",2010_11,"NA",Hepatitis B Vaccination
Hawaii,2-stage Cluster Sample,19443,7.7,95.0,NaN,2011_12,"NA",Hepatitis B Vaccination
Hawaii,2-stage Cluster Sample,20104,6.7,95.0,NaN,2012_13,"NA",Hepatitis B Vaccination
Hawaii,Stratified  2-stage cluster sample,20056,5.4,95.0,NaN,2013_14,"NA",Hepatitis B Vaccination
Hawaii,Stratified 2-stage cluster sample,20085,5.6,95.0,NaN,2014_15,"NA",Hepatitis B Vaccination
Hawaii,Stratified 2-stage cluster sample,16325,6.7,95.0,NaN,2015_16,94.4,Hepatitis B Vaccination
Hawaii,Random sample,18427,6.4,95.0,NaN,2009_10,"NA",MMR Vaccination
Hawaii,"NA","NA","NA",95.0,"NA",2010_11,"NA",MMR Vaccination
Hawaii,2-stage Cluster Sample,19443,7.7,95.0,NaN,2011_12,"NA",MMR Vaccination
Hawaii,2-stage Cluster Sample,20104,6.7,95.0,NaN,2012_13,"NA",MMR Vaccination
Hawaii,Stratified  2-stage cluster sample,20056,5.4,95.0,NaN,2013_14,"NA",MMR Vaccination
Hawaii,Stratified 2-stage cluster sample,20085,5.6,95.0,NaN,2014_15,"NA",MMR Vaccination
Hawaii,Stratified 2-stage cluster sample,16325,6.7,95.0,NaN,2015_16,91.6,MMR Vaccination
Hawaii,Random sample,18427,6.4,95.0,NaN,2009_10,"NA",Polio Vaccination
Hawaii,"NA","NA","NA",95.0,"NA",2010_11,"NA",Polio Vaccination
Hawaii,2-stage Cluster Sample,19443,7.7,95.0,NaN,2011_12,"NA",Polio Vaccination
Hawaii,2-stage Cluster Sample,20104,6.7,95.0,NaN,2012_13,"NA",Polio Vaccination
Hawaii,Stratified  2-stage cluster sample,20056,5.4,95.0,NaN,2013_14,"NA",Polio Vaccination
Hawaii,Stratified 2-stage cluster sample,20085,5.6,95.0,NaN,2014_15,"NA",Polio Vaccination
Hawaii,Stratified 2-stage cluster sample,16325,6.7,95.0,NaN,2015_16,94.4,Polio Vaccination
HP 2020 Target,NaN,NaN,NaN,NaN,NaN,2009_10,NaN,1 dose Varicella Vaccination (unknown disease history)
HP 2020 Target,NaN,NaN,NaN,NaN,NaN,2010_11,NaN,1 dose Varicella Vaccination (unknown disease history)
